"strain"	"replicate"	"age.at.death"	"rupture"
"strain"	"replicate"	"age.at.death"	"rupture"
"129"	"N2"	2	17	0
"129"	"N2"	2	17	0
"130"	"N2"	2	17	0
"130"	"N2"	2	17	0
"131"	"N2"	2	17	0
"131"	"N2"	2	17	0
"132"	"N2"	2	17	0
"132"	"N2"	2	17	0
"133"	"N2"	2	17	0
"133"	"N2"	2	17	0
"134"	"N2"	2	17	0
"134"	"N2"	2	17	0
"135"	"N2"	2	19	0
"135"	"N2"	2	19	0
"136"	"N2"	2	19	0
"136"	"N2"	2	19	0
"137"	"N2"	2	19	0
"137"	"N2"	2	19	0
"138"	"N2"	2	19	0
"138"	"N2"	2	19	0
"139"	"N2"	2	19	0
"139"	"N2"	2	19	0
"140"	"N2"	2	19	0
"140"	"N2"	2	19	0
"141"	"N2"	2	19	0
"141"	"N2"	2	19	0
"142"	"N2"	2	19	0
"142"	"N2"	2	19	0
"143"	"N2"	2	19	0
"143"	"N2"	2	19	0
"144"	"N2"	2	22	0
"144"	"N2"	2	22	0
"145"	"N2"	2	22	0
"145"	"N2"	2	22	0
"146"	"N2"	2	22	0
"146"	"N2"	2	22	0
"147"	"N2"	2	22	0
"147"	"N2"	2	22	0
"148"	"N2"	2	22	0
"148"	"N2"	2	22	0
"149"	"N2"	2	22	0
"149"	"N2"	2	22	0
"150"	"N2"	2	24	0
"150"	"N2"	2	24	0
"151"	"N2"	2	24	0
"151"	"N2"	2	24	0
"152"	"N2"	2	24	0
"152"	"N2"	2	24	0
"153"	"N2"	2	24	0
"153"	"N2"	2	24	0
"154"	"N2"	2	24	0
"154"	"N2"	2	24	0
"155"	"N2"	2	24	0
"155"	"N2"	2	24	0
"156"	"N2"	2	24	0
"156"	"N2"	2	24	0
"157"	"N2"	2	24	0
"157"	"N2"	2	24	0
"158"	"N2"	2	26	0
"158"	"N2"	2	26	0
"159"	"N2"	2	26	0
"159"	"N2"	2	26	0
"160"	"N2"	2	26	0
"160"	"N2"	2	26	0
"161"	"sir-2.1"	1	10	0
"161"	"sir-2.1"	1	10	0
"162"	"sir-2.1"	1	13	0
"162"	"sir-2.1"	1	13	0
"163"	"sir-2.1"	1	13	0
"163"	"sir-2.1"	1	13	0
"164"	"sir-2.1"	1	13	0
"164"	"sir-2.1"	1	13	0
"165"	"sir-2.1"	1	13	0
"165"	"sir-2.1"	1	13	0
"166"	"sir-2.1"	1	13	0
"166"	"sir-2.1"	1	13	0
"167"	"sir-2.1"	1	13	0
"167"	"sir-2.1"	1	13	0
"168"	"sir-2.1"	1	13	0
"168"	"sir-2.1"	1	13	0
"169"	"sir-2.1"	1	13	0
"169"	"sir-2.1"	1	13	0
"170"	"sir-2.1"	1	13	0
"170"	"sir-2.1"	1	13	0
"171"	"sir-2.1"	1	13	0
"171"	"sir-2.1"	1	13	0
"172"	"sir-2.1"	1	13	0
"172"	"sir-2.1"	1	13	0
"173"	"sir-2.1"	1	13	0
"173"	"sir-2.1"	1	13	0
"174"	"sir-2.1"	1	13	0
"174"	"sir-2.1"	1	13	0
"175"	"sir-2.1"	1	13	0
"175"	"sir-2.1"	1	13	0
"176"	"sir-2.1"	1	13	0
"176"	"sir-2.1"	1	13	0
"177"	"sir-2.1"	1	13	0
"177"	"sir-2.1"	1	13	0
"178"	"sir-2.1"	1	15	0
"178"	"sir-2.1"	1	15	0
"179"	"sir-2.1"	1	15	0
"179"	"sir-2.1"	1	15	0
"180"	"sir-2.1"	1	15	0
"180"	"sir-2.1"	1	15	0
"181"	"sir-2.1"	1	15	0
"181"	"sir-2.1"	1	15	0
"182"	"sir-2.1"	1	15	0
"182"	"sir-2.1"	1	15	0
"183"	"sir-2.1"	1	15	0
"183"	"sir-2.1"	1	15	0
"184"	"sir-2.1"	1	15	0
"184"	"sir-2.1"	1	15	0
"185"	"sir-2.1"	1	15	0
"185"	"sir-2.1"	1	15	0
"186"	"sir-2.1"	1	15	0
"186"	"sir-2.1"	1	15	0
"187"	"sir-2.1"	1	15	0
"187"	"sir-2.1"	1	15	0
"188"	"sir-2.1"	1	15	0
"188"	"sir-2.1"	1	15	0
"189"	"sir-2.1"	1	15	0
"189"	"sir-2.1"	1	15	0
"190"	"sir-2.1"	1	15	0
"190"	"sir-2.1"	1	15	0
"191"	"sir-2.1"	1	15	0
"191"	"sir-2.1"	1	15	0
"192"	"sir-2.1"	1	15	0
"192"	"sir-2.1"	1	15	0
"193"	"sir-2.1"	1	15	0
"193"	"sir-2.1"	1	15	0
"194"	"sir-2.1"	1	15	0
"194"	"sir-2.1"	1	15	0
"195"	"sir-2.1"	1	17	0
"195"	"sir-2.1"	1	17	0
"196"	"sir-2.1"	1	17	0
"196"	"sir-2.1"	1	17	0
"197"	"sir-2.1"	1	17	0
"197"	"sir-2.1"	1	17	0
"198"	"sir-2.1"	1	17	0
"198"	"sir-2.1"	1	17	0
"199"	"sir-2.1"	1	17	0
"199"	"sir-2.1"	1	17	0
"200"	"sir-2.1"	1	17	0
"200"	"sir-2.1"	1	17	0
"201"	"sir-2.1"	1	17	0
"201"	"sir-2.1"	1	17	0
"202"	"sir-2.1"	1	17	0
"202"	"sir-2.1"	1	17	0
"203"	"sir-2.1"	1	17	0
"203"	"sir-2.1"	1	17	0
"204"	"sir-2.1"	1	17	0
"204"	"sir-2.1"	1	17	0
"205"	"sir-2.1"	1	17	0
"205"	"sir-2.1"	1	17	0
"206"	"sir-2.1"	1	17	0
"206"	"sir-2.1"	1	17	0
"207"	"sir-2.1"	1	17	0
"207"	"sir-2.1"	1	17	0
"208"	"sir-2.1"	1	17	0
"208"	"sir-2.1"	1	17	0
"209"	"sir-2.1"	1	17	0
"209"	"sir-2.1"	1	17	0
"210"	"sir-2.1"	1	17	0
"210"	"sir-2.1"	1	17	0
"211"	"sir-2.1"	1	17	0
"211"	"sir-2.1"	1	17	0
"212"	"sir-2.1"	1	17	0
"212"	"sir-2.1"	1	17	0
"213"	"sir-2.1"	1	17	0
"213"	"sir-2.1"	1	17	0
"214"	"sir-2.1"	1	19	0
"214"	"sir-2.1"	1	19	0
"215"	"sir-2.1"	1	19	0
"215"	"sir-2.1"	1	19	0
"216"	"sir-2.1"	1	19	0
"216"	"sir-2.1"	1	19	0
"217"	"sir-2.1"	1	19	0
"217"	"sir-2.1"	1	19	0
"218"	"sir-2.1"	1	22	0
"218"	"sir-2.1"	1	22	0
"219"	"sir-2.1"	1	22	0
"219"	"sir-2.1"	1	22	0
"220"	"sir-2.1"	1	22	0
"220"	"sir-2.1"	1	22	0
"221"	"sir-2.1"	1	22	0
"221"	"sir-2.1"	1	22	0
"222"	"sir-2.1"	1	13	1
"222"	"sir-2.1"	1	13	1
"223"	"sir-2.1"	1	13	1
"223"	"sir-2.1"	1	13	1
"224"	"sir-2.1"	1	17	1
"224"	"sir-2.1"	1	17	1
"225"	"sir-2.1"	1	17	1
"225"	"sir-2.1"	1	17	1
"226"	"sir-2.1"	1	19	1
"226"	"sir-2.1"	1	19	1
"227"	"sir-2.1"	1	19	1
"227"	"sir-2.1"	1	19	1
"228"	"sir-2.1"	1	19	1
"228"	"sir-2.1"	1	19	1
"229"	"sir-2.1"	1	10	2
"229"	"sir-2.1"	1	10	2
"230"	"sir-2.1"	1	15	2
"230"	"sir-2.1"	1	15	2
"231"	"sir-2.1"	1	17	2
"231"	"sir-2.1"	1	17	2
"232"	"sir-2.1"	2	10	0
"232"	"sir-2.1"	2	10	0
"233"	"sir-2.1"	2	10	0
"233"	"sir-2.1"	2	10	0
"234"	"sir-2.1"	2	13	0
"234"	"sir-2.1"	2	13	0
"235"	"sir-2.1"	2	13	0
"235"	"sir-2.1"	2	13	0
"236"	"sir-2.1"	2	13	0
"236"	"sir-2.1"	2	13	0
"237"	"sir-2.1"	2	13	0
"237"	"sir-2.1"	2	13	0
"238"	"sir-2.1"	2	13	0
"238"	"sir-2.1"	2	13	0
"239"	"sir-2.1"	2	13	0
"239"	"sir-2.1"	2	13	0
"240"	"sir-2.1"	2	13	0
"240"	"sir-2.1"	2	13	0
"241"	"sir-2.1"	2	13	0
"241"	"sir-2.1"	2	13	0
"242"	"sir-2.1"	2	13	0
"242"	"sir-2.1"	2	13	0
"243"	"sir-2.1"	2	13	0
"243"	"sir-2.1"	2	13	0
"244"	"sir-2.1"	2	13	0
"244"	"sir-2.1"	2	13	0
"245"	"sir-2.1"	2	15	0
"245"	"sir-2.1"	2	15	0
"246"	"sir-2.1"	2	15	0
"246"	"sir-2.1"	2	15	0
"247"	"sir-2.1"	2	15	0
"247"	"sir-2.1"	2	15	0
"248"	"sir-2.1"	2	15	0
"248"	"sir-2.1"	2	15	0
"249"	"sir-2.1"	2	15	0
"249"	"sir-2.1"	2	15	0
"250"	"sir-2.1"	2	15	0
"250"	"sir-2.1"	2	15	0
"251"	"sir-2.1"	2	15	0
"251"	"sir-2.1"	2	15	0
"252"	"sir-2.1"	2	15	0
"252"	"sir-2.1"	2	15	0
"253"	"sir-2.1"	2	15	0
"253"	"sir-2.1"	2	15	0
"254"	"sir-2.1"	2	15	0
"254"	"sir-2.1"	2	15	0
"255"	"sir-2.1"	2	17	0
"255"	"sir-2.1"	2	17	0
"256"	"sir-2.1"	2	17	0
"256"	"sir-2.1"	2	17	0
"257"	"sir-2.1"	2	17	0
"257"	"sir-2.1"	2	17	0
"258"	"sir-2.1"	2	17	0
"258"	"sir-2.1"	2	17	0
"259"	"sir-2.1"	2	17	0
"259"	"sir-2.1"	2	17	0
"260"	"sir-2.1"	2	17	0
"260"	"sir-2.1"	2	17	0
"261"	"sir-2.1"	2	17	0
"261"	"sir-2.1"	2	17	0
"262"	"sir-2.1"	2	17	0
"262"	"sir-2.1"	2	17	0
"263"	"sir-2.1"	2	17	0
"263"	"sir-2.1"	2	17	0
"264"	"sir-2.1"	2	17	0
"264"	"sir-2.1"	2	17	0
"265"	"sir-2.1"	2	17	0
"265"	"sir-2.1"	2	17	0
"266"	"sir-2.1"	2	17	0
"266"	"sir-2.1"	2	17	0
"267"	"sir-2.1"	2	17	0
"267"	"sir-2.1"	2	17	0
"268"	"sir-2.1"	2	17	0
"268"	"sir-2.1"	2	17	0
"269"	"sir-2.1"	2	17	0
"269"	"sir-2.1"	2	17	0
"270"	"sir-2.1"	2	17	0
"270"	"sir-2.1"	2	17	0
"271"	"sir-2.1"	2	17	0
"271"	"sir-2.1"	2	17	0
"272"	"sir-2.1"	2	17	0
"272"	"sir-2.1"	2	17	0
"273"	"sir-2.1"	2	17	0
"273"	"sir-2.1"	2	17	0
"274"	"sir-2.1"	2	17	0
"274"	"sir-2.1"	2	17	0
"275"	"sir-2.1"	2	17	0
"275"	"sir-2.1"	2	17	0
"276"	"sir-2.1"	2	19	0
"276"	"sir-2.1"	2	19	0
"277"	"sir-2.1"	2	19	0
"277"	"sir-2.1"	2	19	0
"278"	"sir-2.1"	2	19	0
"278"	"sir-2.1"	2	19	0
"279"	"sir-2.1"	2	19	0
"279"	"sir-2.1"	2	19	0
"280"	"sir-2.1"	2	19	0
"280"	"sir-2.1"	2	19	0
"281"	"sir-2.1"	2	22	0
"281"	"sir-2.1"	2	22	0
"282"	"sir-2.1"	2	22	0
"282"	"sir-2.1"	2	22	0
"283"	"sir-2.1"	2	22	0
"283"	"sir-2.1"	2	22	0
"284"	"sir-2.1"	2	13	1
"284"	"sir-2.1"	2	13	1
"285"	"sir-2.1"	2	13	1
"285"	"sir-2.1"	2	13	1
"286"	"sir-2.1"	2	13	1
"286"	"sir-2.1"	2	13	1
"287"	"sir-2.1"	2	17	1
"287"	"sir-2.1"	2	17	1
"288"	"sir-2.1"	2	17	1
"288"	"sir-2.1"	2	17	1
"289"	"sir-2.1"	2	19	1
"289"	"sir-2.1"	2	19	1
"290"	"sir-2.1"	2	19	1
"290"	"sir-2.1"	2	19	1
"291"	"sir-2.1"	2	22	1
"291"	"sir-2.1"	2	22	1
"292"	"sir-2.1"	2	17	2
"292"	"sir-2.1"	2	17	2
"293"	"sir-2.1"	2	10	3
"293"	"sir-2.1"	2	10	3
"294"	"rsks-1"	1	13	0
"294"	"rsks-1"	1	13	0
"295"	"rsks-1"	1	15	0
"295"	"rsks-1"	1	15	0
"296"	"rsks-1"	1	15	0
"296"	"rsks-1"	1	15	0
"297"	"rsks-1"	1	15	0
"297"	"rsks-1"	1	15	0
"298"	"rsks-1"	1	15	0
"298"	"rsks-1"	1	15	0
"299"	"rsks-1"	1	15	0
"299"	"rsks-1"	1	15	0
"300"	"rsks-1"	1	17	0
"300"	"rsks-1"	1	17	0
"301"	"rsks-1"	1	17	0
"301"	"rsks-1"	1	17	0
"302"	"rsks-1"	1	17	0
"302"	"rsks-1"	1	17	0
"303"	"rsks-1"	1	17	0
"303"	"rsks-1"	1	17	0
"304"	"rsks-1"	1	17	0
"304"	"rsks-1"	1	17	0
"305"	"rsks-1"	1	19	0
"305"	"rsks-1"	1	19	0
"306"	"rsks-1"	1	19	0
"306"	"rsks-1"	1	19	0
"307"	"rsks-1"	1	19	0
"307"	"rsks-1"	1	19	0
"308"	"rsks-1"	1	19	0
"308"	"rsks-1"	1	19	0
"309"	"rsks-1"	1	19	0
"309"	"rsks-1"	1	19	0
"310"	"rsks-1"	1	19	0
"310"	"rsks-1"	1	19	0
"311"	"rsks-1"	1	19	0
"311"	"rsks-1"	1	19	0
"312"	"rsks-1"	1	19	0
"312"	"rsks-1"	1	19	0
"313"	"rsks-1"	1	19	0
"313"	"rsks-1"	1	19	0
"314"	"rsks-1"	1	19	0
"314"	"rsks-1"	1	19	0
"315"	"rsks-1"	1	19	0
"315"	"rsks-1"	1	19	0
"316"	"rsks-1"	1	22	0
"316"	"rsks-1"	1	22	0
"317"	"rsks-1"	1	22	0
"317"	"rsks-1"	1	22	0
"318"	"rsks-1"	1	22	0
"318"	"rsks-1"	1	22	0
"319"	"rsks-1"	1	24	0
"319"	"rsks-1"	1	24	0
"320"	"rsks-1"	1	24	0
"320"	"rsks-1"	1	24	0
"321"	"rsks-1"	1	24	0
"321"	"rsks-1"	1	24	0
"322"	"rsks-1"	1	26	0
"322"	"rsks-1"	1	26	0
"323"	"rsks-1"	1	26	0
"323"	"rsks-1"	1	26	0
"324"	"rsks-1"	1	26	0
"324"	"rsks-1"	1	26	0
"325"	"rsks-1"	1	15	2
"325"	"rsks-1"	1	15	2
"326"	"rsks-1"	1	15	3
"326"	"rsks-1"	1	15	3
"327"	"rsks-1"	2	13	0
"327"	"rsks-1"	2	13	0
"328"	"rsks-1"	2	13	0
"328"	"rsks-1"	2	13	0
"329"	"rsks-1"	2	13	0
"329"	"rsks-1"	2	13	0
"330"	"rsks-1"	2	13	0
"330"	"rsks-1"	2	13	0
"331"	"rsks-1"	2	15	0
"331"	"rsks-1"	2	15	0
"332"	"rsks-1"	2	15	0
"332"	"rsks-1"	2	15	0
"333"	"rsks-1"	2	15	0
"333"	"rsks-1"	2	15	0
"334"	"rsks-1"	2	15	0
"334"	"rsks-1"	2	15	0
"335"	"rsks-1"	2	15	0
"335"	"rsks-1"	2	15	0
"336"	"rsks-1"	2	15	0
"336"	"rsks-1"	2	15	0
"337"	"rsks-1"	2	15	0
"337"	"rsks-1"	2	15	0
"338"	"rsks-1"	2	17	0
"338"	"rsks-1"	2	17	0
"339"	"rsks-1"	2	17	0
"339"	"rsks-1"	2	17	0
"340"	"rsks-1"	2	17	0
"340"	"rsks-1"	2	17	0
"341"	"rsks-1"	2	17	0
"341"	"rsks-1"	2	17	0
"342"	"rsks-1"	2	17	0
"342"	"rsks-1"	2	17	0
"343"	"rsks-1"	2	17	0
"343"	"rsks-1"	2	17	0
"344"	"rsks-1"	2	17	0
"344"	"rsks-1"	2	17	0
"345"	"rsks-1"	2	19	0
"345"	"rsks-1"	2	19	0
"346"	"rsks-1"	2	19	0
"346"	"rsks-1"	2	19	0
"347"	"rsks-1"	2	19	0
"347"	"rsks-1"	2	19	0
"348"	"rsks-1"	2	19	0
"348"	"rsks-1"	2	19	0
"349"	"rsks-1"	2	19	0
"349"	"rsks-1"	2	19	0
"350"	"rsks-1"	2	19	0
"350"	"rsks-1"	2	19	0
"351"	"rsks-1"	2	19	0
"351"	"rsks-1"	2	19	0
"352"	"rsks-1"	2	19	0
"352"	"rsks-1"	2	19	0
"353"	"rsks-1"	2	19	0
"353"	"rsks-1"	2	19	0
"354"	"rsks-1"	2	19	0
"354"	"rsks-1"	2	19	0
"355"	"rsks-1"	2	19	0
"355"	"rsks-1"	2	19	0
"356"	"rsks-1"	2	19	0
"356"	"rsks-1"	2	19	0
"357"	"rsks-1"	2	19	0
"357"	"rsks-1"	2	19	0
"358"	"rsks-1"	2	19	0
"358"	"rsks-1"	2	19	0
"359"	"rsks-1"	2	19	0
"359"	"rsks-1"	2	19	0
"360"	"rsks-1"	2	19	0
"360"	"rsks-1"	2	19	0
"361"	"rsks-1"	2	19	0
"361"	"rsks-1"	2	19	0
"362"	"rsks-1"	2	19	0
"362"	"rsks-1"	2	19	0
"363"	"rsks-1"	2	19	0
"363"	"rsks-1"	2	19	0
"364"	"rsks-1"	2	22	0
"364"	"rsks-1"	2	22	0
"365"	"rsks-1"	2	22	0
"365"	"rsks-1"	2	22	0
"366"	"rsks-1"	2	22	0
"366"	"rsks-1"	2	22	0
"367"	"rsks-1"	2	22	0
"367"	"rsks-1"	2	22	0
"368"	"rsks-1"	2	22	0
"368"	"rsks-1"	2	22	0
"369"	"rsks-1"	2	22	0
"369"	"rsks-1"	2	22	0
"370"	"rsks-1"	2	22	0
"370"	"rsks-1"	2	22	0
"371"	"rsks-1"	2	22	0
"371"	"rsks-1"	2	22	0
"372"	"rsks-1"	2	22	0
"372"	"rsks-1"	2	22	0
"373"	"rsks-1"	2	22	0
"373"	"rsks-1"	2	22	0
"374"	"rsks-1"	2	22	0
"374"	"rsks-1"	2	22	0
"375"	"rsks-1"	2	22	0
"375"	"rsks-1"	2	22	0
"376"	"rsks-1"	2	22	0
"376"	"rsks-1"	2	22	0
"377"	"rsks-1"	2	22	0
"377"	"rsks-1"	2	22	0
"378"	"rsks-1"	2	22	0
"378"	"rsks-1"	2	22	0
"379"	"rsks-1"	2	22	0
"379"	"rsks-1"	2	22	0
"380"	"rsks-1"	2	22	0
"380"	"rsks-1"	2	22	0
"381"	"rsks-1"	2	22	0
"381"	"rsks-1"	2	22	0
"382"	"rsks-1"	2	22	0
"382"	"rsks-1"	2	22	0
"383"	"rsks-1"	2	22	0
"383"	"rsks-1"	2	22	0
"384"	"rsks-1"	2	22	0
"384"	"rsks-1"	2	22	0
"385"	"rsks-1"	2	22	0
"385"	"rsks-1"	2	22	0
"386"	"rsks-1"	2	22	0
"386"	"rsks-1"	2	22	0
"387"	"rsks-1"	2	22	0
"387"	"rsks-1"	2	22	0
"388"	"rsks-1"	2	22	0
"388"	"rsks-1"	2	22	0
"389"	"rsks-1"	2	22	0
"389"	"rsks-1"	2	22	0
"390"	"rsks-1"	2	22	0
"390"	"rsks-1"	2	22	0
"391"	"rsks-1"	2	22	0
"391"	"rsks-1"	2	22	0
"392"	"rsks-1"	2	22	0
"392"	"rsks-1"	2	22	0
"393"	"rsks-1"	2	22	0
"393"	"rsks-1"	2	22	0
"394"	"rsks-1"	2	24	0
"394"	"rsks-1"	2	24	0
"395"	"rsks-1"	2	24	0
"395"	"rsks-1"	2	24	0
"396"	"rsks-1"	2	24	0
"396"	"rsks-1"	2	24	0
"397"	"rsks-1"	2	24	0
"397"	"rsks-1"	2	24	0
"398"	"rsks-1"	2	24	0
"398"	"rsks-1"	2	24	0
"399"	"rsks-1"	2	24	0
"399"	"rsks-1"	2	24	0
"400"	"rsks-1"	2	24	0
"400"	"rsks-1"	2	24	0
"401"	"rsks-1"	2	24	0
"401"	"rsks-1"	2	24	0
"402"	"rsks-1"	2	24	0
"402"	"rsks-1"	2	24	0
"403"	"rsks-1"	2	26	0
"403"	"rsks-1"	2	26	0
"404"	"rsks-1"	2	26	0
"404"	"rsks-1"	2	26	0
"405"	"rsks-1"	2	26	0
"405"	"rsks-1"	2	26	0
