"strain"	"replicate"	"age.at.death"	"rupture"
"150"	"vhl-1"	1	24	0
"151"	"vhl-1"	1	26	0
"152"	"vhl-1"	1	26	0
"153"	"vhl-1"	1	26	0
"154"	"vhl-1"	1	26	0
"155"	"vhl-1"	1	29	0
"156"	"vhl-1"	1	29	0
"157"	"vhl-1"	1	31	0
"158"	"vhl-1"	1	31	0
"159"	"vhl-1"	1	31	0
"160"	"vhl-1"	1	31	0
"161"	"vhl-1"	1	31	0
"162"	"vhl-1"	1	31	0
"163"	"vhl-1"	1	37	0
"164"	"vhl-1"	1	37	0
"165"	"vhl-1"	2	17	0
"166"	"vhl-1"	2	19	0
"167"	"vhl-1"	2	24	0
"168"	"vhl-1"	2	24	0
"169"	"vhl-1"	2	24	0
"170"	"vhl-1"	2	24	0
"171"	"vhl-1"	2	24	0
"172"	"vhl-1"	2	24	0
"173"	"vhl-1"	2	26	0
"174"	"vhl-1"	2	26	0
"175"	"vhl-1"	2	26	0
"176"	"vhl-1"	2	29	0
"177"	"vhl-1"	2	29	0
"178"	"vhl-1"	2	31	0
"179"	"vhl-1"	2	31	0
"180"	"vhl-1"	2	33	0
"181"	"vhl-1"	2	33	0
"182"	"vhl-1"	2	33	0
"183"	"vhl-1"	2	33	0
"184"	"vhl-1"	2	33	0
"185"	"vhl-1"	2	33	0
"186"	"vhl-1"	2	33	0
"187"	"vhl-1"	2	33	0
"188"	"vhl-1"	2	35	0
"189"	"vhl-1"	2	35	0
"190"	"vhl-1"	2	35	0
"191"	"vhl-1"	2	35	0
"192"	"vhl-1"	2	37	0
"193"	"vhl-1"	2	37	0
"194"	"vhl-1"	2	37	0
"195"	"vhl-1"	2	42	0
"196"	"egl-9"	1	19	0
"197"	"egl-9"	1	24	0
"198"	"egl-9"	1	24	0
"199"	"egl-9"	1	26	0
"200"	"egl-9"	1	26	0
"201"	"egl-9"	1	26	0
"202"	"egl-9"	1	26	0
"203"	"egl-9"	1	26	0
"204"	"egl-9"	1	26	0
"205"	"egl-9"	1	26	0
"206"	"egl-9"	1	26	0
"207"	"egl-9"	1	26	0
"208"	"egl-9"	1	26	0
"209"	"egl-9"	1	29	0
"210"	"egl-9"	1	29	0
"211"	"egl-9"	1	29	0
"212"	"egl-9"	1	29	0
"213"	"egl-9"	1	29	0
"214"	"egl-9"	1	29	0
"215"	"egl-9"	1	29	0
"216"	"egl-9"	1	31	0
"217"	"egl-9"	1	31	0
"218"	"egl-9"	1	37	0
