strain	replicate	age.at.death	rupture	
strain	replicate	age.at.death	rupture	
1	N2.EV(RNAi)	1	20	0
1	N2.EV(RNAi)	1	20	0
2	N2.EV(RNAi)	1	20	0
2	N2.EV(RNAi)	1	20	0
3	N2.EV(RNAi)	1	20	0
3	N2.EV(RNAi)	1	20	0
4	N2.EV(RNAi)	1	20	0
4	N2.EV(RNAi)	1	20	0
5	N2.EV(RNAi)	1	20	0
5	N2.EV(RNAi)	1	20	0
6	N2.EV(RNAi)	1	22	0
6	N2.EV(RNAi)	1	22	0
7	N2.EV(RNAi)	1	27	0
7	N2.EV(RNAi)	1	27	0
8	N2.EV(RNAi)	1	27	0
8	N2.EV(RNAi)	1	27	0
9	N2.EV(RNAi)	1	29	0
9	N2.EV(RNAi)	1	29	0
10	N2.EV(RNAi)	1	29	0
10	N2.EV(RNAi)	1	29	0
11	N2.EV(RNAi)	1	29	0
11	N2.EV(RNAi)	1	29	0
12	N2.EV(RNAi)	1	34	0
12	N2.EV(RNAi)	1	34	0
13	N2.EV(RNAi)	1	34	0
13	N2.EV(RNAi)	1	34	0
14	N2.EV(RNAi)	1	34	0
14	N2.EV(RNAi)	1	34	0
15	N2.EV(RNAi)	1	34	0
15	N2.EV(RNAi)	1	34	0
16	N2.EV(RNAi)	1	34	0
16	N2.EV(RNAi)	1	34	0
17	N2.EV(RNAi)	1	34	0
17	N2.EV(RNAi)	1	34	0
18	N2.EV(RNAi)	1	34	0
18	N2.EV(RNAi)	1	34	0
19	N2.EV(RNAi)	1	36	0
19	N2.EV(RNAi)	1	36	0
20	N2.EV(RNAi)	1	36	0
20	N2.EV(RNAi)	1	36	0
21	N2.EV(RNAi)	1	38	0
21	N2.EV(RNAi)	1	38	0
22	N2.EV(RNAi)	1	38	0
22	N2.EV(RNAi)	1	38	0
23	N2.EV(RNAi)	1	41	0
23	N2.EV(RNAi)	1	41	0
24	N2.EV(RNAi)	1	41	0
24	N2.EV(RNAi)	1	41	0
25	N2.EV(RNAi)	1	31	2
25	N2.EV(RNAi)	1	31	2
26	N2.EV(RNAi)	1	24	2
26	N2.EV(RNAi)	1	24	2
27	N2.EV(RNAi)	1	24	2
27	N2.EV(RNAi)	1	24	2
28	N2.EV(RNAi)	1	24	2
28	N2.EV(RNAi)	1	24	2
29	N2.EV(RNAi)	1	24	2
29	N2.EV(RNAi)	1	24	2
30	N2.EV(RNAi)	1	24	2
30	N2.EV(RNAi)	1	24	2
31	N2.EV(RNAi)	1	24	2
31	N2.EV(RNAi)	1	24	2
32	N2.EV(RNAi)	1	24	2
32	N2.EV(RNAi)	1	24	2
33	N2.EV(RNAi)	1	27	2
33	N2.EV(RNAi)	1	27	2
34	N2.EV(RNAi)	1	27	2
34	N2.EV(RNAi)	1	27	2
35	N2.EV(RNAi)	1	27	2
35	N2.EV(RNAi)	1	27	2
36	N2.EV(RNAi)	1	27	2
36	N2.EV(RNAi)	1	27	2
37	N2.EV(RNAi)	1	27	2
37	N2.EV(RNAi)	1	27	2
38	N2.EV(RNAi)	1	29	2
38	N2.EV(RNAi)	1	29	2
39	N2.EV(RNAi)	1	31	2
39	N2.EV(RNAi)	1	31	2
40	N2.EV(RNAi)	1	31	2
40	N2.EV(RNAi)	1	31	2
41	N2.EV(RNAi)	1	31	2
41	N2.EV(RNAi)	1	31	2
42	N2.EV(RNAi)	1	20	3
42	N2.EV(RNAi)	1	20	3
43	N2.EV(RNAi)	1	20	3
43	N2.EV(RNAi)	1	20	3
44	N2.EV(RNAi)	1	20	3
44	N2.EV(RNAi)	1	20	3
45	N2.EV(RNAi)	2	17	0
45	N2.EV(RNAi)	2	17	0
46	N2.EV(RNAi)	2	22	0
46	N2.EV(RNAi)	2	22	0
47	N2.EV(RNAi)	2	24	0
47	N2.EV(RNAi)	2	24	0
48	N2.EV(RNAi)	2	24	0
48	N2.EV(RNAi)	2	24	0
49	N2.EV(RNAi)	2	24	0
49	N2.EV(RNAi)	2	24	0
50	N2.EV(RNAi)	2	27	0
50	N2.EV(RNAi)	2	27	0
51	N2.EV(RNAi)	2	27	0
51	N2.EV(RNAi)	2	27	0
52	N2.EV(RNAi)	2	27	0
52	N2.EV(RNAi)	2	27	0
53	N2.EV(RNAi)	2	27	0
53	N2.EV(RNAi)	2	27	0
54	N2.EV(RNAi)	2	27	0
54	N2.EV(RNAi)	2	27	0
55	N2.EV(RNAi)	2	29	0
55	N2.EV(RNAi)	2	29	0
56	N2.EV(RNAi)	2	29	0
56	N2.EV(RNAi)	2	29	0
57	N2.EV(RNAi)	2	29	0
57	N2.EV(RNAi)	2	29	0
58	N2.EV(RNAi)	2	29	0
58	N2.EV(RNAi)	2	29	0
59	N2.EV(RNAi)	2	29	0
59	N2.EV(RNAi)	2	29	0
60	N2.EV(RNAi)	2	29	0
60	N2.EV(RNAi)	2	29	0
61	N2.EV(RNAi)	2	29	0
61	N2.EV(RNAi)	2	29	0
62	N2.EV(RNAi)	2	29	0
62	N2.EV(RNAi)	2	29	0
