strain	replicate	age.at.death	rupture	
1	N2.EV(RNAi)	1	10	0
2	N2.EV(RNAi)	1	12	0
3	N2.EV(RNAi)	1	16	0
4	N2.EV(RNAi)	1	18	0
5	N2.EV(RNAi)	1	20	0
6	N2.EV(RNAi)	1	22	0
7	N2.EV(RNAi)	1	22	0
8	N2.EV(RNAi)	1	22	0
9	N2.EV(RNAi)	1	22	0
10	N2.EV(RNAi)	1	22	0
11	N2.EV(RNAi)	1	22	0
12	N2.EV(RNAi)	1	10	2
13	N2.EV(RNAi)	1	10	2
14	N2.EV(RNAi)	1	10	2
15	N2.EV(RNAi)	1	12	2
16	N2.EV(RNAi)	1	12	2
17	N2.EV(RNAi)	1	12	2
18	N2.EV(RNAi)	1	12	2
19	N2.EV(RNAi)	1	12	2
20	N2.EV(RNAi)	1	12	2
21	N2.EV(RNAi)	1	12	2
22	N2.EV(RNAi)	1	12	2
23	N2.EV(RNAi)	1	12	2
24	N2.EV(RNAi)	1	14	2
25	N2.EV(RNAi)	1	14	2
26	N2.EV(RNAi)	1	14	2
27	N2.EV(RNAi)	1	14	2
28	N2.EV(RNAi)	1	14	2
29	N2.EV(RNAi)	1	14	2
30	N2.EV(RNAi)	1	14	2
31	N2.EV(RNAi)	1	14	2
32	N2.EV(RNAi)	1	14	2
33	N2.EV(RNAi)	1	14	2
34	N2.EV(RNAi)	1	14	2
35	N2.EV(RNAi)	1	16	2
36	N2.EV(RNAi)	1	16	2
37	N2.EV(RNAi)	1	16	2
38	N2.EV(RNAi)	1	16	2
39	N2.EV(RNAi)	1	16	2
40	N2.EV(RNAi)	1	16	2
41	N2.EV(RNAi)	1	16	2
42	N2.EV(RNAi)	1	16	2
43	N2.EV(RNAi)	1	16	2
44	N2.EV(RNAi)	1	16	2
45	N2.EV(RNAi)	1	16	2
46	N2.EV(RNAi)	1	16	2
47	N2.EV(RNAi)	1	16	2
48	N2.EV(RNAi)	1	16	2
49	N2.EV(RNAi)	1	16	2
50	N2.EV(RNAi)	1	16	2
51	N2.EV(RNAi)	1	16	2
52	N2.EV(RNAi)	1	16	2
53	N2.EV(RNAi)	1	16	2
54	N2.EV(RNAi)	1	16	2
55	N2.EV(RNAi)	1	16	2
56	N2.EV(RNAi)	1	18	2
57	N2.EV(RNAi)	1	18	2
58	N2.EV(RNAi)	1	18	2
59	N2.EV(RNAi)	1	18	2
60	N2.EV(RNAi)	1	18	2
61	N2.EV(RNAi)	1	18	2
62	N2.EV(RNAi)	1	18	2
63	N2.EV(RNAi)	1	18	2
64	N2.EV(RNAi)	1	18	2
65	N2.EV(RNAi)	1	18	2
66	N2.EV(RNAi)	1	18	2
67	N2.EV(RNAi)	1	14	3
68	N2.EV(RNAi)	1	14	3
69	N2.EV(RNAi)	1	14	3
70	N2.EV(RNAi)	1	16	3
71	N2.EV(RNAi)	1	18	3
72	N2.EV(RNAi)	1	18	3
73	N2.EV(RNAi)	2	12	0
74	N2.EV(RNAi)	2	18	0
75	N2.EV(RNAi)	2	20	0
76	N2.EV(RNAi)	2	20	0
77	N2.EV(RNAi)	2	20	0
78	N2.EV(RNAi)	2	20	0
79	N2.EV(RNAi)	2	22	0
80	N2.EV(RNAi)	2	22	0
81	N2.EV(RNAi)	2	22	0
82	N2.EV(RNAi)	2	22	0
83	N2.EV(RNAi)	2	22	0
84	N2.EV(RNAi)	2	22	0
85	N2.EV(RNAi)	2	10	2
86	N2.EV(RNAi)	2	10	2
87	N2.EV(RNAi)	2	10	2
88	N2.EV(RNAi)	2	12	2
89	N2.EV(RNAi)	2	12	2
90	N2.EV(RNAi)	2	12	2
91	N2.EV(RNAi)	2	12	2
92	N2.EV(RNAi)	2	12	2
93	N2.EV(RNAi)	2	12	2
94	N2.EV(RNAi)	2	14	2
95	N2.EV(RNAi)	2	14	2
96	N2.EV(RNAi)	2	14	2
97	N2.EV(RNAi)	2	14	2
98	N2.EV(RNAi)	2	14	2
99	N2.EV(RNAi)	2	14	2
100	N2.EV(RNAi)	2	14	2
101	N2.EV(RNAi)	2	14	2
102	N2.EV(RNAi)	2	14	2
103	N2.EV(RNAi)	2	14	2
104	N2.EV(RNAi)	2	14	2
105	N2.EV(RNAi)	2	14	2
106	N2.EV(RNAi)	2	14	2
107	N2.EV(RNAi)	2	14	2
108	N2.EV(RNAi)	2	14	2
109	N2.EV(RNAi)	2	14	2
110	N2.EV(RNAi)	2	16	2
111	N2.EV(RNAi)	2	16	2
112	N2.EV(RNAi)	2	16	2
113	N2.EV(RNAi)	2	16	2
114	N2.EV(RNAi)	2	16	2
115	N2.EV(RNAi)	2	16	2
116	N2.EV(RNAi)	2	16	2
117	N2.EV(RNAi)	2	16	2
118	N2.EV(RNAi)	2	16	2
119	N2.EV(RNAi)	2	16	2
120	N2.EV(RNAi)	2	16	2
121	N2.EV(RNAi)	2	16	2
122	N2.EV(RNAi)	2	16	2
123	N2.EV(RNAi)	2	16	2
124	N2.EV(RNAi)	2	16	2
125	N2.EV(RNAi)	2	18	2
