strain	replicate	age.at.death	rupture	
1	N2	1	19	0
2	N2	1	19	0
3	N2	1	19	0
4	N2	1	21	0
5	N2	1	21	0
6	N2	1	21	0
7	N2	1	21	0
8	N2	1	21	0
9	N2	1	21	0
10	N2	1	23	0
11	N2	1	23	0
12	N2	1	23	0
13	N2	1	23	0
14	N2	1	26	0
15	N2	1	26	0
16	N2	1	26	0
17	N2	1	26	0
18	N2	1	26	0
19	N2	1	26	0
20	N2	1	26	0
21	N2	1	26	0
22	N2	1	26	0
23	N2	1	26	0
24	N2	1	26	0
25	N2	1	26	0
26	N2	1	26	0
27	N2	1	26	0
28	N2	1	28	0
29	N2	1	28	0
30	N2	1	28	0
31	N2	1	28	0
32	N2	1	28	0
33	N2	1	28	0
34	N2	1	28	0
35	N2	1	28	0
36	N2	1	28	0
37	N2	1	28	0
38	N2	1	30	0
39	N2	1	30	0
40	N2	1	30	0
41	N2	1	30	0
42	N2	1	30	0
43	N2	1	30	0
44	N2	1	30	0
45	N2	1	30	0
46	N2	1	33	0
47	N2	1	33	0
48	N2	1	33	0
49	N2	1	33	0
50	N2	1	33	0
51	N2	1	33	0
52	N2	1	33	0
53	N2	1	33	0
54	N2	1	33	0
55	N2	1	35	0
56	N2	1	35	0
57	N2	1	35	0
58	N2	1	35	0
59	N2	1	40	0
60	N2	1	16	2
61	N2	1	16	2
62	N2	1	19	2
63	N2	1	19	2
64	N2	1	21	2
65	N2	1	21	2
66	N2	1	21	2
67	N2	1	26	2
68	N2	1	26	2
69	N2	1	26	2
70	N2	1	26	2
71	N2	1	26	2
72	N2	1	26	2
73	N2	1	26	2
74	N2	1	26	2
75	N2	1	26	2
76	N2	1	28	2
77	N2	1	28	2
78	N2	1	14	3
79	N2	1	16	3
80	N2	1	16	3
81	N2	1	16	3
82	N2	1	19	3
83	N2	2	21	0
84	N2	2	21	0
85	N2	2	21	0
86	N2	2	21	0
87	N2	2	21	0
88	N2	2	21	0
89	N2	2	21	0
90	N2	2	21	0
91	N2	2	21	0
92	N2	2	23	0
93	N2	2	23	0
94	N2	2	23	0
95	N2	2	23	0
96	N2	2	26	0
97	N2	2	26	0
98	N2	2	26	0
99	N2	2	26	0
100	N2	2	26	0
101	N2	2	26	0
102	N2	2	26	0
103	N2	2	26	0
104	N2	2	26	0
105	N2	2	28	0
106	N2	2	28	0
107	N2	2	28	0
108	N2	2	28	0
109	N2	2	28	0
110	N2	2	28	0
111	N2	2	28	0
112	N2	2	28	0
113	N2	2	30	0
114	N2	2	30	0
115	N2	2	30	0
116	N2	2	30	0
117	N2	2	30	0
118	N2	2	30	0
119	N2	2	30	0
120	N2	2	30	0
121	N2	2	30	0
122	N2	2	30	0
123	N2	2	30	0
124	N2	2	30	0
125	N2	2	30	0
126	N2	2	30	0
127	N2	2	30	0
128	N2	2	30	0
129	N2	2	30	0
130	N2	2	30	0
131	N2	2	33	0
132	N2	2	33	0
133	N2	2	33	0
134	N2	2	33	0
135	N2	2	33	0
136	N2	2	33	0
137	N2	2	33	0
138	N2	2	33	0
139	N2	2	35	0
140	N2	2	35	0
141	N2	2	35	0
142	N2	2	37	0
143	N2	2	37	0
144	N2	2	37	0
145	N2	2	37	0
146	N2	2	19	2
147	N2	2	19	2
148	N2	2	21	2
149	N2	2	21	2
150	N2	2	21	2
151	N2	2	26	2
152	N2	2	26	2
153	N2	2	26	2
154	N2	2	28	2
155	N2	2	30	2
156	N2	2	30	2
157	N2	2	30	2
158	N2	2	16	3
159	N2	2	16	3
160	N2	2	19	3
161	N2	2	19	3
162	N2	2	19	3
163	N2	2	19	3
164	N2	2	19	3
165	N2	2	19	3
166	N2	2	21	3
167	N2	2	23	3
168	rol-6	1	16	0
169	rol-6	1	16	0
170	rol-6	1	16	0
171	rol-6	1	16	0
172	rol-6	1	19	0
173	rol-6	1	19	0
174	rol-6	1	19	0
175	rol-6	1	19	0
176	rol-6	1	19	0
177	rol-6	1	19	0
178	rol-6	1	19	0
179	rol-6	1	21	0
180	rol-6	1	21	0
181	rol-6	1	21	0
182	rol-6	1	21	0
183	rol-6	1	21	0
184	rol-6	1	23	0
185	rol-6	1	23	0
186	rol-6	1	23	0
187	rol-6	1	23	0
188	rol-6	1	23	0
189	rol-6	1	23	0
190	rol-6	1	23	0
191	rol-6	1	26	0
192	rol-6	1	26	0
193	rol-6	1	26	0
194	rol-6	1	26	0
195	rol-6	1	26	0
196	rol-6	1	26	0
197	rol-6	1	26	0
198	rol-6	1	28	0
199	rol-6	1	28	0
200	rol-6	1	28	0
201	rol-6	1	28	0
202	rol-6	1	30	0
203	rol-6	1	30	0
204	rol-6	1	30	0
205	rol-6	1	30	0
206	rol-6	1	30	0
207	rol-6	1	30	0
208	rol-6	1	33	0
209	rol-6	1	33	0
210	rol-6	1	33	0
211	rol-6	1	33	0
212	rol-6	1	33	0
213	rol-6	1	33	0
214	rol-6	1	33	0
215	rol-6	1	33	0
216	rol-6	1	33	0
217	rol-6	1	33	0
218	rol-6	1	33	0
219	rol-6	1	33	0
220	rol-6	1	37	0
221	rol-6	1	37	0
222	rol-6	1	40	0
223	rol-6	1	19	1
224	rol-6	1	26	1
