strain	replicate	age.at.death	rupture	
1	N2.EV(RNAi)	1	10	0
2	N2.EV(RNAi)	1	13	0
3	N2.EV(RNAi)	1	13	0
4	N2.EV(RNAi)	1	13	0
5	N2.EV(RNAi)	1	18	0
6	N2.EV(RNAi)	1	21	0
7	N2.EV(RNAi)	1	21	0
8	N2.EV(RNAi)	1	21	0
9	N2.EV(RNAi)	1	24	0
10	N2.EV(RNAi)	1	24	0
11	N2.EV(RNAi)	1	24	0
12	N2.EV(RNAi)	1	24	0
13	N2.EV(RNAi)	1	24	0
14	N2.EV(RNAi)	1	24	0
15	N2.EV(RNAi)	1	24	0
16	N2.EV(RNAi)	1	24	0
17	N2.EV(RNAi)	1	28	0
18	N2.EV(RNAi)	1	28	0
19	N2.EV(RNAi)	1	28	0
20	N2.EV(RNAi)	1	28	0
21	N2.EV(RNAi)	1	13	2
22	N2.EV(RNAi)	1	13	2
23	N2.EV(RNAi)	1	15	2
24	N2.EV(RNAi)	1	15	2
25	N2.EV(RNAi)	1	15	2
26	N2.EV(RNAi)	1	15	2
27	N2.EV(RNAi)	1	15	2
28	N2.EV(RNAi)	1	18	2
29	N2.EV(RNAi)	1	21	2
30	N2.EV(RNAi)	1	21	2
31	N2.EV(RNAi)	1	21	2
32	N2.EV(RNAi)	1	21	2
33	N2.EV(RNAi)	1	21	2
34	N2.EV(RNAi)	1	21	2
35	N2.EV(RNAi)	1	21	2
36	N2.EV(RNAi)	1	24	2
37	N2.EV(RNAi)	1	24	2
38	N2.EV(RNAi)	1	24	2
39	N2.EV(RNAi)	1	13	3
40	N2.EV(RNAi)	1	13	3
41	N2.EV(RNAi)	1	15	3
42	N2.EV(RNAi)	1	15	3
43	N2.EV(RNAi)	1	15	3
44	N2.EV(RNAi)	1	15	3
45	N2.EV(RNAi)	1	18	3
46	N2.EV(RNAi)	1	18	3
47	N2.EV(RNAi)	1	18	3
48	N2.EV(RNAi)	1	18	3
49	N2.EV(RNAi)	1	18	3
50	N2.EV(RNAi)	1	18	3
51	N2.EV(RNAi)	1	18	3
52	N2.EV(RNAi)	1	18	3
53	N2.EV(RNAi)	1	18	3
54	N2.EV(RNAi)	1	18	3
55	N2.EV(RNAi)	1	18	3
56	N2.EV(RNAi)	1	18	3
57	N2.EV(RNAi)	1	18	3
58	N2.EV(RNAi)	1	18	3
59	N2.EV(RNAi)	1	18	3
60	N2.EV(RNAi)	1	18	3
61	N2.EV(RNAi)	1	18	3
62	N2.EV(RNAi)	1	18	3
63	N2.EV(RNAi)	1	18	3
64	N2.EV(RNAi)	1	18	3
65	N2.EV(RNAi)	1	18	3
66	N2.EV(RNAi)	1	18	3
67	N2.EV(RNAi)	1	21	3
68	N2.EV(RNAi)	1	21	3
69	N2.EV(RNAi)	1	21	3
70	N2.EV(RNAi)	1	21	3
71	N2.EV(RNAi)	1	21	3
72	N2.EV(RNAi)	1	21	3
73	N2.EV(RNAi)	1	21	3
74	N2.EV(RNAi)	1	24	3
75	N2.EV(RNAi)	2	13	0
76	N2.EV(RNAi)	2	13	0
77	N2.EV(RNAi)	2	15	0
78	N2.EV(RNAi)	2	15	0
79	N2.EV(RNAi)	2	24	0
80	N2.EV(RNAi)	2	24	0
81	N2.EV(RNAi)	2	24	0
82	N2.EV(RNAi)	2	24	0
83	N2.EV(RNAi)	2	28	0
84	N2.EV(RNAi)	2	28	0
85	N2.EV(RNAi)	2	28	0
86	N2.EV(RNAi)	2	32	0
87	N2.EV(RNAi)	2	32	0
88	N2.EV(RNAi)	2	35	0
89	N2.EV(RNAi)	2	38	0
90	N2.EV(RNAi)	2	10	2
91	N2.EV(RNAi)	2	15	2
92	N2.EV(RNAi)	2	21	2
93	N2.EV(RNAi)	2	21	2
94	N2.EV(RNAi)	2	24	2
95	N2.EV(RNAi)	2	24	2
96	N2.EV(RNAi)	2	15	3
97	N2.EV(RNAi)	2	15	3
98	N2.EV(RNAi)	2	15	3
99	N2.EV(RNAi)	2	18	3
100	N2.EV(RNAi)	2	18	3
101	N2.EV(RNAi)	2	18	3
102	N2.EV(RNAi)	2	18	3
103	N2.EV(RNAi)	2	18	3
104	N2.EV(RNAi)	2	18	3
105	N2.EV(RNAi)	2	18	3
106	N2.EV(RNAi)	2	18	3
107	N2.EV(RNAi)	2	18	3
108	N2.EV(RNAi)	2	18	3
109	N2.EV(RNAi)	2	18	3
110	N2.EV(RNAi)	2	18	3
111	N2.EV(RNAi)	2	18	3
112	N2.EV(RNAi)	2	21	3
113	N2.EV(RNAi)	2	21	3
114	N2.EV(RNAi)	2	21	3
115	N2.EV(RNAi)	2	21	3
116	N2.EV(RNAi)	2	21	3
117	N2.EV(RNAi)	2	21	3
118	N2.EV(RNAi)	2	21	3
