strain	replicate	age.at.death	rupture	
1	N2	1	30	0
2	N2	1	30	0
3	N2	1	30	0
4	N2	1	34	0
5	N2	1	34	0
6	N2	1	34	0
7	N2	1	38	0
8	N2	1	38	0
9	N2	1	23	2
10	N2	1	23	2
11	N2	1	23	2
12	N2	1	23	2
13	N2	1	23	2
14	N2	1	23	2
15	N2	1	23	2
16	N2	1	23	2
17	N2	1	23	2
18	N2	1	23	2
19	N2	1	23	2
20	N2	1	23	2
21	N2	1	23	2
22	N2	1	23	2
23	N2	1	23	2
24	N2	1	23	2
25	N2	1	23	2
26	N2	1	23	2
27	N2	1	27	2
28	N2	1	27	2
29	N2	1	27	2
30	N2	1	27	2
31	N2	1	27	2
32	N2	1	27	2
33	N2	1	27	2
34	N2	1	27	2
35	N2	1	27	2
36	N2	1	27	2
37	N2	1	27	2
38	N2	1	27	2
39	N2	1	27	2
40	N2	1	27	2
41	N2	1	27	2
42	N2	1	27	2
43	N2	1	27	2
44	N2	1	30	2
45	N2	1	30	2
46	N2	1	30	2
47	N2	1	30	2
48	N2	1	30	2
49	N2	1	30	2
50	N2	1	34	2
51	N2	1	34	2
52	N2	1	23	3
53	N2	1	23	3
54	N2	1	23	3
55	N2	1	23	3
56	N2	1	27	3
57	N2	1	27	3
58	N2	1	27	3
59	N2	1	30	3
60	N2	2	27	0
61	N2	2	27	0
62	N2	2	27	0
63	N2	2	27	0
64	N2	2	27	0
65	N2	2	27	0
66	N2	2	27	0
67	N2	2	27	0
68	N2	2	27	0
69	N2	2	30	0
70	N2	2	30	0
71	N2	2	30	0
72	N2	2	30	0
73	N2	2	30	0
74	N2	2	20	2
75	N2	2	23	2
76	N2	2	23	2
77	N2	2	23	2
78	N2	2	23	2
79	N2	2	23	2
80	N2	2	23	2
81	N2	2	27	2
82	N2	2	27	2
83	N2	2	27	2
84	N2	2	27	2
85	N2	2	27	2
86	N2	2	27	2
87	N2	2	27	3
88	N2	2	27	3
89	N2	2	30	3
90	hif-1	1	27	0
91	hif-1	1	27	0
92	hif-1	1	27	0
93	hif-1	1	27	0
94	hif-1	1	27	0
95	hif-1	1	27	0
96	hif-1	1	27	0
97	hif-1	1	27	0
98	hif-1	1	27	0
99	hif-1	1	27	0
100	hif-1	1	27	0
101	hif-1	1	30	0
102	hif-1	1	30	0
103	hif-1	1	30	0
104	hif-1	1	30	0
105	hif-1	1	30	0
