strain	replicate	age.at.death	rupture	
1	N2	1	13	0
2	N2	1	13	0
3	N2	1	13	0
4	N2	1	13	0
5	N2	1	19	0
6	N2	1	19	0
7	N2	1	19	0
8	N2	1	19	0
9	N2	1	31	0
10	N2	1	34	0
11	N2	1	34	0
12	N2	1	34	0
13	N2	1	39	0
14	N2	1	39	0
15	N2	1	42	0
16	N2	1	45	0
17	N2	1	45	0
18	N2	1	45	0
19	N2	1	45	0
20	N2	1	45	0
21	N2	1	45	0
22	N2	1	45	0
23	N2	1	48	0
24	N2	1	48	0
25	N2	1	50	0
26	N2	1	50	0
27	N2	1	50	0
28	N2	1	50	0
29	N2	1	50	0
30	N2	1	50	0
31	N2	1	50	0
32	N2	1	50	0
33	N2	1	52	0
34	N2	1	54	0
35	N2	1	54	0
36	N2	1	54	0
37	N2	1	56	0
38	N2	1	13	1
39	N2	1	42	1
40	N2	1	42	1
41	N2	1	34	2
42	N2	1	17	0
43	N2	1	17	0
44	N2	1	17	0
45	N2	1	17	0
46	N2	1	19	0
47	N2	1	21	0
48	N2	1	24	0
49	N2	1	26	0
50	N2	1	26	0
51	N2	1	31	0
52	N2	1	34	0
53	N2	1	34	0
54	N2	1	39	0
55	N2	1	42	0
56	N2	1	42	0
57	N2	2	37	1
58	N2	2	37	1
59	N2	2	39	1
60	N2	2	37	2
61	N2	2	37	2
62	N2	2	13	0
63	N2	2	17	0
64	N2	2	17	0
65	N2	2	17	0
66	N2	2	17	0
67	N2	2	19	0
68	N2	2	21	0
69	N2	2	24	0
70	N2	2	24	0
71	N2	2	24	0
72	N2	2	24	0
73	N2	2	24	0
74	N2	2	26	0
75	N2	2	26	0
76	N2	2	26	0
77	N2	2	28	0
78	N2	2	31	0
79	N2	2	34	0
80	N2	2	37	0
81	N2	2	42	0
82	N2	2	42	0
83	N2	2	42	0
84	N2	2	42	0
85	N2	2	42	0
86	N2	2	42	0
87	N2	2	42	0
88	N2	2	45	0
89	N2	2	45	0
90	N2	2	45	0
91	N2	2	50	0
92	N2	2	50	0
93	N2	2	50	0
94	N2	2	50	0
95	N2	2	50	0
96	N2	2	52	0
97	N2	2	52	0
98	N2	2	52	0
99	N2	2	59	0
100	N2	2	59	0
101	N2	2	28	1
102	N2	2	28	1
103	N2	2	31	1
104	hif-1	1	13	0
105	hif-1	1	17	0
106	hif-1	1	21	0
107	hif-1	1	24	0
108	hif-1	1	26	0
109	hif-1	1	26	0
110	hif-1	1	26	0
111	hif-1	1	26	0
112	hif-1	1	28	0
113	hif-1	1	34	0
114	hif-1	1	34	0
115	hif-1	1	37	0
116	hif-1	1	37	0
117	hif-1	1	39	0
118	hif-1	1	39	0
119	hif-1	1	42	0
120	hif-1	1	42	0
121	hif-1	1	42	0
122	hif-1	1	45	0
123	hif-1	1	45	0
124	hif-1	1	45	0
125	hif-1	1	45	0
126	hif-1	1	45	0
127	hif-1	1	45	0
128	hif-1	1	52	0
129	hif-1	1	54	0
130	hif-1	1	26	1
131	hif-1	1	26	1
132	hif-1	1	26	1
