strain	replicate	age.at.death	rupture	
1	N2.EV(RNAi)	1	19	0
2	N2.EV(RNAi)	1	19	0
3	N2.EV(RNAi)	1	22	0
4	N2.EV(RNAi)	1	22	0
5	N2.EV(RNAi)	1	22	0
6	N2.EV(RNAi)	1	22	0
7	N2.EV(RNAi)	1	22	0
8	N2.EV(RNAi)	1	22	0
9	N2.EV(RNAi)	1	22	0
10	N2.EV(RNAi)	1	22	0
11	N2.EV(RNAi)	1	22	0
12	N2.EV(RNAi)	1	22	0
13	N2.EV(RNAi)	1	22	0
14	N2.EV(RNAi)	1	24	0
15	N2.EV(RNAi)	1	24	0
16	N2.EV(RNAi)	1	24	0
17	N2.EV(RNAi)	1	24	0
18	N2.EV(RNAi)	1	26	0
19	N2.EV(RNAi)	1	26	0
20	N2.EV(RNAi)	1	26	0
21	N2.EV(RNAi)	1	26	0
22	N2.EV(RNAi)	1	26	0
23	N2.EV(RNAi)	1	26	0
24	N2.EV(RNAi)	1	26	0
25	N2.EV(RNAi)	1	26	0
26	N2.EV(RNAi)	1	26	0
27	N2.EV(RNAi)	1	26	0
28	N2.EV(RNAi)	1	26	0
29	N2.EV(RNAi)	1	26	0
30	N2.EV(RNAi)	1	26	0
31	N2.EV(RNAi)	1	28	0
32	N2.EV(RNAi)	1	28	0
33	N2.EV(RNAi)	1	28	0
34	N2.EV(RNAi)	1	28	0
35	N2.EV(RNAi)	1	28	0
36	N2.EV(RNAi)	1	28	0
37	N2.EV(RNAi)	1	28	0
38	N2.EV(RNAi)	1	31	0
39	N2.EV(RNAi)	1	31	0
40	N2.EV(RNAi)	1	31	0
41	N2.EV(RNAi)	1	31	0
42	N2.EV(RNAi)	1	31	0
43	N2.EV(RNAi)	1	31	0
44	N2.EV(RNAi)	1	31	0
45	N2.EV(RNAi)	1	31	0
46	N2.EV(RNAi)	1	31	0
47	N2.EV(RNAi)	1	31	0
48	N2.EV(RNAi)	1	33	0
49	N2.EV(RNAi)	1	17	2
50	N2.EV(RNAi)	1	24	2
51	N2.EV(RNAi)	1	24	2
52	N2.EV(RNAi)	1	24	2
53	N2.EV(RNAi)	1	24	2
54	N2.EV(RNAi)	1	24	2
55	N2.EV(RNAi)	1	28	2
56	N2.EV(RNAi)	1	28	2
57	N2.EV(RNAi)	1	28	2
58	N2.EV(RNAi)	1	33	2
59	N2.EV(RNAi)	1	26	3
60	N2.EV(RNAi)	1	26	3
61	N2.EV(RNAi)	2	10	0
62	N2.EV(RNAi)	2	17	0
63	N2.EV(RNAi)	2	19	0
64	N2.EV(RNAi)	2	19	0
65	N2.EV(RNAi)	2	19	0
66	N2.EV(RNAi)	2	22	0
67	N2.EV(RNAi)	2	22	0
68	N2.EV(RNAi)	2	22	0
69	N2.EV(RNAi)	2	22	0
70	N2.EV(RNAi)	2	22	0
71	N2.EV(RNAi)	2	22	0
72	N2.EV(RNAi)	2	22	0
73	N2.EV(RNAi)	2	22	0
74	N2.EV(RNAi)	2	22	0
75	N2.EV(RNAi)	2	24	0
76	N2.EV(RNAi)	2	24	0
77	N2.EV(RNAi)	2	24	0
78	N2.EV(RNAi)	2	24	0
79	N2.EV(RNAi)	2	24	0
80	N2.EV(RNAi)	2	24	0
81	N2.EV(RNAi)	2	24	0
82	N2.EV(RNAi)	2	24	0
83	N2.EV(RNAi)	2	26	0
84	N2.EV(RNAi)	2	26	0
85	N2.EV(RNAi)	2	26	0
86	N2.EV(RNAi)	2	26	0
87	N2.EV(RNAi)	2	26	0
88	N2.EV(RNAi)	2	26	0
89	N2.EV(RNAi)	2	26	0
90	N2.EV(RNAi)	2	26	0
91	N2.EV(RNAi)	2	26	0
92	N2.EV(RNAi)	2	26	0
93	N2.EV(RNAi)	2	26	0
94	N2.EV(RNAi)	2	26	0
95	N2.EV(RNAi)	2	26	0
96	N2.EV(RNAi)	2	26	0
97	N2.EV(RNAi)	2	26	0
98	N2.EV(RNAi)	2	28	0
99	N2.EV(RNAi)	2	28	0
100	N2.EV(RNAi)	2	28	0
101	N2.EV(RNAi)	2	28	0
102	N2.EV(RNAi)	2	31	0
103	N2.EV(RNAi)	2	31	0
104	N2.EV(RNAi)	2	31	0
105	N2.EV(RNAi)	2	31	0
106	N2.EV(RNAi)	2	31	0
107	N2.EV(RNAi)	2	31	0
108	N2.EV(RNAi)	2	31	0
109	N2.EV(RNAi)	2	33	0
110	N2.EV(RNAi)	2	33	0
111	N2.EV(RNAi)	2	33	0
112	N2.EV(RNAi)	2	24	2
113	N2.EV(RNAi)	2	24	2
114	N2.EV(RNAi)	2	24	2
115	N2.EV(RNAi)	2	26	2
116	N2.EV(RNAi)	2	26	2
117	N2.EV(RNAi)	2	28	2
118	N2.EV(RNAi)	2	28	2
119	N2.EV(RNAi)	2	28	2
120	N2.EV(RNAi)	2	28	2
121	N2.EV(RNAi)	2	33	2
122	N2.EV(RNAi)	2	33	2
123	N2.EV(RNAi)	2	26	3
124	N2.EV(RNAi)	2	26	3
125	N2.fmo-2(RNAi)	1	12	0
126	N2.fmo-2(RNAi)	1	19	0
127	N2.fmo-2(RNAi)	1	22	0
128	N2.fmo-2(RNAi)	1	22	0
129	N2.fmo-2(RNAi)	1	22	0
130	N2.fmo-2(RNAi)	1	22	0
131	N2.fmo-2(RNAi)	1	22	0
132	N2.fmo-2(RNAi)	1	22	0
133	N2.fmo-2(RNAi)	1	22	0
134	N2.fmo-2(RNAi)	1	22	0
135	N2.fmo-2(RNAi)	1	22	0
136	N2.fmo-2(RNAi)	1	24	0
137	N2.fmo-2(RNAi)	1	24	0
138	N2.fmo-2(RNAi)	1	24	0
139	N2.fmo-2(RNAi)	1	24	0
140	N2.fmo-2(RNAi)	1	24	0
141	N2.fmo-2(RNAi)	1	24	0
142	N2.fmo-2(RNAi)	1	24	0
143	N2.fmo-2(RNAi)	1	26	0
144	N2.fmo-2(RNAi)	1	26	0
145	N2.fmo-2(RNAi)	1	26	0
146	N2.fmo-2(RNAi)	1	26	0
147	N2.fmo-2(RNAi)	1	26	0
148	N2.fmo-2(RNAi)	1	26	0
149	N2.fmo-2(RNAi)	1	28	0
150	N2.fmo-2(RNAi)	1	28	0
151	N2.fmo-2(RNAi)	1	28	0
152	N2.fmo-2(RNAi)	1	28	0
153	N2.fmo-2(RNAi)	1	28	0
154	N2.fmo-2(RNAi)	1	28	0
155	N2.fmo-2(RNAi)	1	28	0
156	N2.fmo-2(RNAi)	1	28	0
157	N2.fmo-2(RNAi)	1	28	0
158	N2.fmo-2(RNAi)	1	28	0
159	N2.fmo-2(RNAi)	1	28	0
160	N2.fmo-2(RNAi)	1	28	0
161	N2.fmo-2(RNAi)	1	28	0
162	N2.fmo-2(RNAi)	1	28	0
163	N2.fmo-2(RNAi)	1	31	0
164	N2.fmo-2(RNAi)	1	31	0
165	N2.fmo-2(RNAi)	1	31	0
166	N2.fmo-2(RNAi)	1	31	0
167	N2.fmo-2(RNAi)	1	33	0
168	N2.fmo-2(RNAi)	1	24	2
169	N2.fmo-2(RNAi)	1	24	2
170	N2.fmo-2(RNAi)	1	24	2
171	N2.fmo-2(RNAi)	1	24	2
172	N2.fmo-2(RNAi)	1	26	2
173	N2.fmo-2(RNAi)	1	26	2
174	N2.fmo-2(RNAi)	1	17	3
175	N2.fmo-2(RNAi)	1	19	3
176	N2.fmo-2(RNAi)	1	26	3
177	N2.fmo-2(RNAi)	2	22	0
178	N2.fmo-2(RNAi)	2	22	0
179	N2.fmo-2(RNAi)	2	22	0
180	N2.fmo-2(RNAi)	2	24	0
181	N2.fmo-2(RNAi)	2	24	0
182	N2.fmo-2(RNAi)	2	24	0
183	N2.fmo-2(RNAi)	2	24	0
184	N2.fmo-2(RNAi)	2	24	0
