strain	replicate	age.at.death	rupture	
1	WT.EV(RNAi).15°C	1	15	0
2	WT.EV(RNAi).15°C	1	21	0
3	WT.EV(RNAi).15°C	1	21	0
4	WT.EV(RNAi).15°C	1	21	0
5	WT.EV(RNAi).15°C	1	28	0
6	WT.EV(RNAi).15°C	1	35	0
7	WT.EV(RNAi).15°C	1	24	1
8	WT.EV(RNAi).15°C	1	24	1
9	WT.EV(RNAi).15°C	1	28	1
10	WT.EV(RNAi).15°C	1	28	1
11	WT.EV(RNAi).15°C	1	28	1
12	WT.EV(RNAi).15°C	1	35	1
13	WT.EV(RNAi).15°C	1	37	1
14	WT.EV(RNAi).15°C	1	24	2
15	WT.EV(RNAi).15°C	1	28	2
16	WT.EV(RNAi).15°C	1	28	2
17	WT.EV(RNAi).15°C	1	28	2
18	WT.EV(RNAi).15°C	1	31	2
19	WT.EV(RNAi).15°C	1	42	2
20	WT.EV(RNAi).15°C	1	24	3
21	WT.EV(RNAi).15°C	1	24	3
22	WT.EV(RNAi).15°C	1	24	3
23	WT.EV(RNAi).15°C	1	28	3
24	WT.EV(RNAi).15°C	1	28	3
25	WT.EV(RNAi).15°C	2	21	0
26	WT.EV(RNAi).15°C	2	21	0
27	WT.EV(RNAi).15°C	2	21	0
28	WT.EV(RNAi).15°C	2	24	0
29	WT.EV(RNAi).15°C	2	28	0
30	WT.EV(RNAi).15°C	2	28	0
31	WT.EV(RNAi).15°C	2	35	1
32	WT.EV(RNAi).15°C	2	35	1
33	WT.EV(RNAi).15°C	2	37	1
34	WT.EV(RNAi).15°C	2	42	1
35	WT.EV(RNAi).15°C	2	42	1
36	WT.EV(RNAi).15°C	2	24	2
37	WT.EV(RNAi).15°C	2	24	2
38	WT.EV(RNAi).15°C	2	24	2
39	WT.EV(RNAi).15°C	2	24	2
40	WT.EV(RNAi).15°C	2	28	2
41	WT.EV(RNAi).15°C	2	28	2
42	WT.EV(RNAi).15°C	2	24	3
43	WT.EV(RNAi).15°C	2	24	3
44	WT.EV(RNAi).15°C	2	24	3
45	WT.EV(RNAi).15°C	2	28	3
46	WT.EV(RNAi).15°C	3	21	0
47	WT.EV(RNAi).15°C	3	21	0
48	WT.EV(RNAi).15°C	3	21	0
49	WT.EV(RNAi).15°C	3	24	0
50	WT.EV(RNAi).15°C	3	24	0
51	WT.EV(RNAi).15°C	3	24	1
52	WT.EV(RNAi).15°C	3	28	1
53	WT.EV(RNAi).15°C	3	35	1
54	WT.EV(RNAi).15°C	3	35	1
55	WT.EV(RNAi).15°C	3	37	1
56	WT.EV(RNAi).15°C	3	24	2
57	WT.EV(RNAi).15°C	3	24	2
58	WT.EV(RNAi).15°C	3	24	2
59	WT.EV(RNAi).15°C	3	24	2
60	WT.EV(RNAi).15°C	3	24	2
61	WT.EV(RNAi).15°C	3	24	2
62	WT.EV(RNAi).15°C	3	24	2
63	WT.EV(RNAi).15°C	3	28	2
64	WT.EV(RNAi).15°C	3	28	2
65	WT.EV(RNAi).15°C	3	24	3
66	WT.EV(RNAi).15°C	3	24	3
67	WT.EV(RNAi).15°C	3	28	3
68	WT.EV(RNAi).15°C	3	28	3
69	WT.EV(RNAi).15°C	3	28	3
70	WT.EV(RNAi).15°C	3	28	3
71	WT.EV(RNAi).15°C	3	28	3
72	WT.rpl-6(RNAi).15°C	1	21	0
73	WT.rpl-6(RNAi).15°C	1	21	0
74	WT.rpl-6(RNAi).15°C	1	21	0
75	WT.rpl-6(RNAi).15°C	1	21	0
76	WT.rpl-6(RNAi).15°C	1	21	0
77	WT.rpl-6(RNAi).15°C	1	21	0
78	WT.rpl-6(RNAi).15°C	1	21	0
79	WT.rpl-6(RNAi).15°C	1	21	0
80	WT.rpl-6(RNAi).15°C	1	28	1
81	WT.rpl-6(RNAi).15°C	1	28	1
82	WT.rpl-6(RNAi).15°C	1	31	1
83	WT.rpl-6(RNAi).15°C	1	35	1
84	WT.rpl-6(RNAi).15°C	1	24	2
85	WT.rpl-6(RNAi).15°C	1	24	2
86	WT.rpl-6(RNAi).15°C	1	24	2
87	WT.rpl-6(RNAi).15°C	1	24	2
88	WT.rpl-6(RNAi).15°C	1	24	2
89	WT.rpl-6(RNAi).15°C	1	24	2
90	WT.rpl-6(RNAi).15°C	1	24	2
91	WT.rpl-6(RNAi).15°C	1	28	2
92	WT.rpl-6(RNAi).15°C	1	28	2
93	WT.rpl-6(RNAi).15°C	1	28	2
94	WT.rpl-6(RNAi).15°C	1	28	2
95	WT.rpl-6(RNAi).15°C	1	28	2
96	WT.rpl-6(RNAi).15°C	1	28	2
97	WT.rpl-6(RNAi).15°C	1	28	2
98	WT.rpl-6(RNAi).15°C	1	28	2
99	WT.rpl-6(RNAi).15°C	1	28	2
100	WT.rpl-6(RNAi).15°C	1	28	2
101	WT.rpl-6(RNAi).15°C	1	28	2
102	WT.rpl-6(RNAi).15°C	1	24	3
103	WT.rpl-6(RNAi).15°C	1	24	3
104	WT.rpl-6(RNAi).15°C	1	24	3
105	WT.rpl-6(RNAi).15°C	1	24	3
106	WT.rpl-6(RNAi).15°C	1	24	3
107	WT.rpl-6(RNAi).15°C	1	24	3
108	WT.rpl-6(RNAi).15°C	1	24	3
109	WT.rpl-6(RNAi).15°C	1	28	3
110	WT.rpl-6(RNAi).15°C	1	28	3
111	WT.rpl-6(RNAi).15°C	1	28	3
112	WT.rpl-6(RNAi).15°C	1	28	3
113	WT.rpl-6(RNAi).15°C	2	21	0
114	WT.rpl-6(RNAi).15°C	2	21	0
115	WT.rpl-6(RNAi).15°C	2	21	0
116	WT.rpl-6(RNAi).15°C	2	21	0
117	WT.rpl-6(RNAi).15°C	2	21	0
118	WT.rpl-6(RNAi).15°C	2	21	0
