strain	replicate	age.at.death	rupture	
1	WT.EV(RNAi).15°C	1	29	0
2	WT.EV(RNAi).15°C	1	36	0
3	WT.EV(RNAi).15°C	1	36	0
4	WT.EV(RNAi).15°C	1	39	0
5	WT.EV(RNAi).15°C	1	42	0
6	WT.EV(RNAi).15°C	1	23	1
7	WT.EV(RNAi).15°C	1	36	1
8	WT.EV(RNAi).15°C	1	36	1
9	WT.EV(RNAi).15°C	1	36	1
10	WT.EV(RNAi).15°C	1	25	2
11	WT.EV(RNAi).15°C	1	25	2
12	WT.EV(RNAi).15°C	1	29	2
13	WT.EV(RNAi).15°C	1	29	2
14	WT.EV(RNAi).15°C	1	29	2
15	WT.EV(RNAi).15°C	1	29	2
16	WT.EV(RNAi).15°C	1	29	2
17	WT.EV(RNAi).15°C	1	25	3
18	WT.EV(RNAi).15°C	1	25	3
19	WT.EV(RNAi).15°C	1	32	3
20	WT.EV(RNAi).15°C	1	32	3
21	WT.EV(RNAi).15°C	2	32	0
22	WT.EV(RNAi).15°C	2	32	0
23	WT.EV(RNAi).15°C	2	32	0
24	WT.EV(RNAi).15°C	2	32	0
25	WT.EV(RNAi).15°C	2	36	0
26	WT.EV(RNAi).15°C	2	25	1
27	WT.EV(RNAi).15°C	2	29	1
28	WT.EV(RNAi).15°C	2	32	1
29	WT.EV(RNAi).15°C	2	32	1
30	WT.EV(RNAi).15°C	2	36	1
31	WT.EV(RNAi).15°C	2	29	2
32	WT.EV(RNAi).15°C	2	29	2
33	WT.EV(RNAi).15°C	2	29	2
34	WT.EV(RNAi).15°C	2	25	3
35	WT.EV(RNAi).15°C	2	25	3
36	WT.EV(RNAi).15°C	3	25	0
37	WT.EV(RNAi).15°C	3	29	0
38	WT.EV(RNAi).15°C	3	32	0
39	WT.EV(RNAi).15°C	3	39	0
40	WT.EV(RNAi).15°C	3	23	1
41	WT.EV(RNAi).15°C	3	32	1
42	WT.EV(RNAi).15°C	3	32	1
43	WT.EV(RNAi).15°C	3	32	1
