strain	replicate	age.at.death	rupture	
1	N2.EV	2	10	0
2	N2.EV	2	10	0
3	N2.EV	2	10	0
4	N2.EV	2	14	0
5	N2.EV	2	17	0
6	N2.EV	2	17	0
7	N2.EV	2	17	0
8	N2.EV	2	23	0
9	N2.EV	2	27	0
10	N2.EV	2	17	1
11	N2.EV	2	20	1
12	N2.EV	2	23	1
13	N2.EV	2	27	1
14	N2.EV	2	27	1
15	N2.EV	2	17	2
16	N2.EV	2	20	2
17	N2.EV	2	20	2
18	N2.EV	2	20	2
19	N2.EV	2	20	2
20	N2.EV	2	20	2
21	N2.EV	2	20	2
22	N2.EV	2	20	2
23	N2.EV	2	20	2
24	N2.EV	2	23	2
25	N2.EV	2	23	2
26	N2.EV	2	23	2
27	N2.EV	2	23	2
28	N2.EV	2	23	2
29	N2.EV	2	23	2
30	N2.EV	2	23	2
31	N2.EV	2	23	2
32	N2.EV	2	23	2
33	N2.EV	2	27	2
34	N2.EV	2	27	2
35	N2.EV	2	27	2
36	N2.EV	2	27	2
37	N2.EV	2	27	2
38	N2.EV	2	27	2
39	N2.EV	2	27	2
40	N2.EV	2	27	2
41	N2.EV	2	27	2
42	N2.EV	2	27	2
43	N2.EV	3	14	0
44	N2.EV	3	14	0
45	N2.EV	3	17	0
46	N2.EV	3	20	0
47	N2.EV	3	20	0
48	N2.EV	3	20	0
49	N2.EV	3	27	0
50	N2.EV	3	27	0
51	N2.EV	3	27	0
52	N2.EV	3	27	0
53	N2.EV	3	29	0
54	N2.EV	3	29	0
55	N2.EV	3	29	0
56	N2.EV	3	14	1
57	N2.EV	3	14	1
58	N2.EV	3	17	1
59	N2.EV	3	23	1
60	N2.EV	3	23	1
61	N2.EV	3	27	1
62	N2.EV	3	27	1
63	N2.EV	3	27	1
64	N2.EV	3	27	1
65	N2.EV	3	14	2
66	N2.EV	3	14	2
67	N2.EV	3	17	2
68	N2.EV	3	17	2
69	N2.EV	3	17	2
70	N2.EV	3	20	2
71	N2.EV	3	20	2
72	N2.EV	3	20	2
73	N2.EV	3	20	2
74	N2.EV	3	20	2
75	N2.EV	3	20	2
76	N2.EV	3	20	2
77	N2.EV	3	20	2
78	N2.EV	3	20	2
79	N2.EV	3	20	2
80	N2.EV	3	20	2
81	N2.EV	3	23	2
82	N2.EV	3	23	2
83	N2.EV	3	23	2
84	N2.EV	3	23	2
85	N2.EV	3	23	2
86	N2.EV	3	23	2
87	N2.EV	3	23	2
88	N2.EV	3	23	2
89	N2.EV	3	23	2
90	N2.EV	3	23	2
91	N2.EV	3	23	2
92	N2.EV	3	23	2
93	N2.EV	3	27	2
94	N2.EV	3	27	2
95	N2.EV	3	27	2
96	N2.EV	3	27	2
97	N2.EV	3	27	2
98	N2.EV	3	27	2
99	N2.EV	3	27	2
100	N2.EV	3	27	2
101	N2.EV	3	27	2
102	N2.EV	3	27	2
103	N2.EV	3	29	2
104	N2.EV	3	29	2
105	N2.HIF-1.RNAi	1	10	0
106	N2.HIF-1.RNAi	1	10	0
107	N2.HIF-1.RNAi	1	14	0
108	N2.HIF-1.RNAi	1	17	0
109	N2.HIF-1.RNAi	1	17	0
110	N2.HIF-1.RNAi	1	20	0
111	N2.HIF-1.RNAi	1	20	0
112	N2.HIF-1.RNAi	1	23	0
113	N2.HIF-1.RNAi	1	23	0
114	N2.HIF-1.RNAi	1	27	0
115	N2.HIF-1.RNAi	1	10	1
116	N2.HIF-1.RNAi	1	14	1
117	N2.HIF-1.RNAi	1	20	1
118	N2.HIF-1.RNAi	1	20	1
119	N2.HIF-1.RNAi	1	23	1
120	N2.HIF-1.RNAi	1	23	1
121	N2.HIF-1.RNAi	1	27	1
122	N2.HIF-1.RNAi	1	14	2
123	N2.HIF-1.RNAi	1	14	2
124	N2.HIF-1.RNAi	1	17	2
125	N2.HIF-1.RNAi	1	17	2
126	N2.HIF-1.RNAi	1	20	2
127	N2.HIF-1.RNAi	1	20	2
128	N2.HIF-1.RNAi	1	20	2
129	N2.HIF-1.RNAi	1	20	2
130	N2.HIF-1.RNAi	1	20	2
131	N2.HIF-1.RNAi	1	20	2
132	N2.HIF-1.RNAi	1	20	2
133	N2.HIF-1.RNAi	1	20	2
134	N2.HIF-1.RNAi	1	20	2
135	N2.HIF-1.RNAi	1	20	2
136	N2.HIF-1.RNAi	1	20	2
137	N2.HIF-1.RNAi	1	20	2
138	N2.HIF-1.RNAi	1	20	2
139	N2.HIF-1.RNAi	1	23	2
140	N2.HIF-1.RNAi	1	23	2
141	N2.HIF-1.RNAi	1	23	2
142	N2.HIF-1.RNAi	1	23	2
143	N2.HIF-1.RNAi	1	23	2
144	N2.HIF-1.RNAi	1	23	2
145	N2.HIF-1.RNAi	1	23	2
146	N2.HIF-1.RNAi	1	23	2
147	N2.HIF-1.RNAi	1	23	2
148	N2.HIF-1.RNAi	1	23	2
149	N2.HIF-1.RNAi	1	27	2
150	N2.HIF-1.RNAi	1	27	2
151	N2.HIF-1.RNAi	1	27	2
152	N2.HIF-1.RNAi	1	27	2
153	N2.HIF-1.RNAi	1	27	2
154	N2.HIF-1.RNAi	1	27	2
155	N2.HIF-1.RNAi	1	27	2
156	N2.HIF-1.RNAi	1	27	2
157	N2.HIF-1.RNAi	2	10	0
158	N2.HIF-1.RNAi	2	14	0
159	N2.HIF-1.RNAi	2	14	0
160	N2.HIF-1.RNAi	2	17	0
161	N2.HIF-1.RNAi	2	17	0
162	N2.HIF-1.RNAi	2	17	0
163	N2.HIF-1.RNAi	2	27	0
164	N2.HIF-1.RNAi	2	10	1
165	N2.HIF-1.RNAi	2	10	1
166	N2.HIF-1.RNAi	2	14	1
167	N2.HIF-1.RNAi	2	17	1
168	N2.HIF-1.RNAi	2	17	1
169	N2.HIF-1.RNAi	2	20	1
170	N2.HIF-1.RNAi	2	27	1
171	N2.HIF-1.RNAi	2	10	2
172	N2.HIF-1.RNAi	2	14	2
173	N2.HIF-1.RNAi	2	17	2
174	N2.HIF-1.RNAi	2	20	2
175	N2.HIF-1.RNAi	2	20	2
176	N2.HIF-1.RNAi	2	20	2
177	N2.HIF-1.RNAi	2	20	2
178	N2.HIF-1.RNAi	2	20	2
179	N2.HIF-1.RNAi	2	20	2
180	N2.HIF-1.RNAi	2	20	2
181	N2.HIF-1.RNAi	2	20	2
182	N2.HIF-1.RNAi	2	23	2
183	N2.HIF-1.RNAi	2	23	2
184	N2.HIF-1.RNAi	2	23	2
185	N2.HIF-1.RNAi	2	23	2
186	N2.HIF-1.RNAi	2	23	2
187	N2.HIF-1.RNAi	2	27	2
188	N2.HIF-1.RNAi	2	27	2
189	N2.HIF-1.RNAi	3	10	0
190	N2.HIF-1.RNAi	3	10	0
191	N2.HIF-1.RNAi	3	14	0
192	N2.HIF-1.RNAi	3	14	0
193	N2.HIF-1.RNAi	3	17	0
194	N2.HIF-1.RNAi	3	17	0
195	N2.HIF-1.RNAi	3	20	0
196	N2.HIF-1.RNAi	3	20	0
197	N2.HIF-1.RNAi	3	23	0
198	N2.HIF-1.RNAi	3	23	0
199	N2.HIF-1.RNAi	3	23	0
200	N2.HIF-1.RNAi	3	23	0
201	N2.HIF-1.RNAi	3	27	0
202	N2.HIF-1.RNAi	3	14	1
203	N2.HIF-1.RNAi	3	14	1
204	N2.HIF-1.RNAi	3	17	1
205	N2.HIF-1.RNAi	3	17	1
206	N2.HIF-1.RNAi	3	20	1
207	N2.HIF-1.RNAi	3	20	1
208	N2.HIF-1.RNAi	3	27	1
209	N2.HIF-1.RNAi	3	27	1
210	N2.HIF-1.RNAi	3	27	1
211	N2.HIF-1.RNAi	3	14	2
212	N2.HIF-1.RNAi	3	17	2
213	N2.HIF-1.RNAi	3	20	2
214	N2.HIF-1.RNAi	3	20	2
215	N2.HIF-1.RNAi	3	20	2
216	N2.HIF-1.RNAi	3	20	2
