strain	replicate	age.at.death	rupture	
1	N2.EV(RNAi)	1	19	0
2	N2.EV(RNAi)	1	19	0
3	N2.EV(RNAi)	1	19	0
4	N2.EV(RNAi)	1	19	0
5	N2.EV(RNAi)	1	22	0
6	N2.EV(RNAi)	1	22	0
7	N2.EV(RNAi)	1	22	0
8	N2.EV(RNAi)	1	24	0
9	N2.EV(RNAi)	1	26	0
10	N2.EV(RNAi)	1	26	0
11	N2.EV(RNAi)	1	26	0
12	N2.EV(RNAi)	1	26	0
13	N2.EV(RNAi)	1	26	0
14	N2.EV(RNAi)	1	29	0
15	N2.EV(RNAi)	1	29	0
16	N2.EV(RNAi)	1	29	0
17	N2.EV(RNAi)	1	29	0
18	N2.EV(RNAi)	1	29	0
19	N2.EV(RNAi)	1	29	0
20	N2.EV(RNAi)	1	29	0
21	N2.EV(RNAi)	1	29	0
22	N2.EV(RNAi)	1	29	0
23	N2.EV(RNAi)	1	29	0
24	N2.EV(RNAi)	1	29	0
25	N2.EV(RNAi)	1	29	0
26	N2.EV(RNAi)	1	31	0
27	N2.EV(RNAi)	1	31	0
28	N2.EV(RNAi)	1	31	0
29	N2.EV(RNAi)	1	29	1
30	N2.EV(RNAi)	1	22	2
31	N2.EV(RNAi)	1	22	2
32	N2.EV(RNAi)	1	24	2
33	N2.EV(RNAi)	1	24	2
34	N2.EV(RNAi)	1	24	2
35	N2.EV(RNAi)	1	24	2
36	N2.EV(RNAi)	1	24	2
37	N2.EV(RNAi)	1	24	2
38	N2.EV(RNAi)	1	24	2
39	N2.EV(RNAi)	1	24	2
40	N2.EV(RNAi)	1	26	2
41	N2.EV(RNAi)	1	26	2
42	N2.EV(RNAi)	1	26	2
43	N2.EV(RNAi)	1	26	2
44	N2.EV(RNAi)	1	26	2
45	N2.EV(RNAi)	1	26	2
46	N2.EV(RNAi)	1	26	2
47	N2.EV(RNAi)	1	26	2
48	N2.EV(RNAi)	1	26	2
49	N2.EV(RNAi)	1	26	2
50	N2.EV(RNAi)	1	29	2
51	N2.EV(RNAi)	1	29	2
52	N2.EV(RNAi)	1	29	2
53	N2.EV(RNAi)	1	29	2
54	N2.EV(RNAi)	1	29	2
55	N2.EV(RNAi)	1	29	2
56	N2.EV(RNAi)	1	19	0
57	N2.EV(RNAi)	1	19	0
58	N2.EV(RNAi)	1	19	0
59	N2.EV(RNAi)	1	24	0
60	N2.EV(RNAi)	1	26	0
61	N2.EV(RNAi)	1	26	0
62	N2.EV(RNAi)	1	29	0
63	N2.EV(RNAi)	1	29	0
64	N2.EV(RNAi)	1	29	0
65	N2.EV(RNAi)	1	29	0
66	N2.EV(RNAi)	1	29	0
67	N2.EV(RNAi)	1	29	0
68	N2.EV(RNAi)	1	31	0
69	N2.EV(RNAi)	1	31	0
70	N2.EV(RNAi)	1	31	0
71	N2.EV(RNAi)	1	31	0
72	N2.EV(RNAi)	1	33	0
73	N2.EV(RNAi)	1	33	0
74	N2.EV(RNAi)	1	36	0
75	N2.EV(RNAi)	2	19	1
76	N2.EV(RNAi)	2	22	1
77	N2.EV(RNAi)	2	24	1
78	N2.EV(RNAi)	2	24	1
79	N2.EV(RNAi)	2	24	1
80	N2.EV(RNAi)	2	24	1
81	N2.EV(RNAi)	2	31	1
82	N2.EV(RNAi)	2	19	2
83	N2.EV(RNAi)	2	22	2
84	N2.EV(RNAi)	2	22	2
85	N2.EV(RNAi)	2	22	2
86	N2.EV(RNAi)	2	22	2
87	N2.EV(RNAi)	2	22	2
88	N2.EV(RNAi)	2	24	2
89	N2.EV(RNAi)	2	26	2
90	N2.EV(RNAi)	2	26	2
91	N2.EV(RNAi)	2	26	2
92	N2.EV(RNAi)	2	29	2
93	N2.EV(RNAi)	2	29	2
94	N2.EV(RNAi)	2	29	2
95	N2.EV(RNAi)	2	29	2
96	N2.EV(RNAi)	2	29	2
97	N2.EV(RNAi)	2	29	2
98	N2.EV(RNAi)	2	29	2
99	N2.EV(RNAi)	2	33	2
100	N2.EV(RNAi)	2	36	2
101	N2.ATP-3(RNAi)	1	19	0
102	N2.ATP-3(RNAi)	1	19	0
103	N2.ATP-3(RNAi)	1	19	0
104	N2.ATP-3(RNAi)	1	19	0
105	N2.ATP-3(RNAi)	1	19	0
106	N2.ATP-3(RNAi)	1	19	0
107	N2.ATP-3(RNAi)	1	19	0
108	N2.ATP-3(RNAi)	1	19	0
109	N2.ATP-3(RNAi)	1	19	0
110	N2.ATP-3(RNAi)	1	19	0
111	N2.ATP-3(RNAi)	1	19	0
112	N2.ATP-3(RNAi)	1	22	0
113	N2.ATP-3(RNAi)	1	22	0
114	N2.ATP-3(RNAi)	1	24	0
115	N2.ATP-3(RNAi)	1	26	0
116	N2.ATP-3(RNAi)	1	29	0
117	N2.ATP-3(RNAi)	1	31	0
118	N2.ATP-3(RNAi)	1	22	1
119	N2.ATP-3(RNAi)	1	24	1
120	N2.ATP-3(RNAi)	1	26	1
121	N2.ATP-3(RNAi)	1	26	1
122	N2.ATP-3(RNAi)	1	29	1
123	N2.ATP-3(RNAi)	1	19	2
124	N2.ATP-3(RNAi)	1	19	2
125	N2.ATP-3(RNAi)	1	19	2
126	N2.ATP-3(RNAi)	1	19	2
127	N2.ATP-3(RNAi)	1	22	2
128	N2.ATP-3(RNAi)	1	22	2
129	N2.ATP-3(RNAi)	1	22	2
130	N2.ATP-3(RNAi)	1	22	2
131	N2.ATP-3(RNAi)	1	24	2
132	N2.ATP-3(RNAi)	1	24	2
133	N2.ATP-3(RNAi)	1	24	2
134	N2.ATP-3(RNAi)	1	24	2
135	N2.ATP-3(RNAi)	1	24	2
136	N2.ATP-3(RNAi)	1	24	2
137	N2.ATP-3(RNAi)	1	24	2
138	N2.ATP-3(RNAi)	1	26	2
139	N2.ATP-3(RNAi)	1	26	2
140	N2.ATP-3(RNAi)	1	26	2
141	N2.ATP-3(RNAi)	1	26	2
142	N2.ATP-3(RNAi)	1	26	2
143	N2.ATP-3(RNAi)	1	26	2
144	N2.ATP-3(RNAi)	1	26	2
145	N2.ATP-3(RNAi)	1	29	2
146	N2.ATP-3(RNAi)	1	19	0
147	N2.ATP-3(RNAi)	1	19	0
148	N2.ATP-3(RNAi)	1	19	0
149	N2.ATP-3(RNAi)	1	22	0
150	N2.ATP-3(RNAi)	1	24	0
151	N2.ATP-3(RNAi)	1	26	0
152	N2.ATP-3(RNAi)	1	26	0
153	N2.ATP-3(RNAi)	1	29	0
154	N2.ATP-3(RNAi)	1	29	0
155	N2.ATP-3(RNAi)	1	36	0
156	N2.ATP-3(RNAi)	2	19	1
157	N2.ATP-3(RNAi)	2	19	2
158	N2.ATP-3(RNAi)	2	22	2
159	N2.ATP-3(RNAi)	2	22	2
160	N2.ATP-3(RNAi)	2	22	2
161	N2.ATP-3(RNAi)	2	22	2
162	N2.ATP-3(RNAi)	2	22	2
163	N2.ATP-3(RNAi)	2	22	2
164	N2.ATP-3(RNAi)	2	24	2
165	N2.ATP-3(RNAi)	2	24	2
166	N2.ATP-3(RNAi)	2	24	2
167	N2.ATP-3(RNAi)	2	24	2
168	N2.ATP-3(RNAi)	2	24	2
169	N2.ATP-3(RNAi)	2	24	2
170	N2.ATP-3(RNAi)	2	24	2
171	N2.ATP-3(RNAi)	2	24	2
172	N2.ATP-3(RNAi)	2	24	2
173	N2.ATP-3(RNAi)	2	24	2
174	N2.ATP-3(RNAi)	2	26	2
175	N2.ATP-3(RNAi)	2	26	2
176	N2.ATP-3(RNAi)	2	26	2
177	N2.ATP-3(RNAi)	2	29	2
178	N2.ATP-3(RNAi)	2	29	2
179	N2.ATP-3(RNAi)	2	33	2
180	N2.CCO-1(RNAi)	1	19	0
181	N2.CCO-1(RNAi)	1	19	0
